1	1
2	1
4	1
5	1
3	1
5	1
3	1
5	1
3	1
5	1
1	1
2	1
3	1
4	2
3	2
4	2
1	2
3	2
4	2
3	2
5	2
1	4
5	4
1	NA
4	5
3	NA
4	NA
1	NA
3	3
5	NA
1	5
4	NA
3	NA
5	NA
2	3
3	NA
5	NA
3	NA
5	NA
2	NA
3	NA
5	NA
1	NA
2	NA
5	NA
1	NA
2	NA
1	NA
2	NA
1	NA
2	NA
3	NA
5	NA
1	NA
2	NA
4	NA
5	NA
1	NA
3	NA
4	NA
5	NA
1	NA
2	NA
4	NA
5	NA
2	NA
3	NA
5	NA
1	NA
2	NA
4	NA
5	NA
1	NA
2	NA
4	NA
2	NA
4	NA
1	NA
2	NA
3	NA
1	NA
2	NA
4	NA
2	NA
3	NA
4	NA
5	NA
1	NA
2	NA
4	NA
1	NA
2	NA
3	NA
2	NA
4	NA
